"","x","y","sci.name","mod","climate_proj","ToE"
"27345",-59.375,44.125,"Amblyraja radiata","GFDL","8-5",2015
"27346",-59.375,44.125,"Amblyraja radiata","HAD","2-6",2027
"27347",-59.375,44.125,"Amblyraja radiata","HAD","8-5",2076
"27348",-59.375,44.125,"Amblyraja radiata","IPSL","2-6",2042
"27349",-59.375,44.125,"Amblyraja radiata","IPSL","8-5",2093
"27350",-59.375,44.125,"Anarhichas lupus","AWI","2-6",2100
"27351",-59.375,44.125,"Anarhichas lupus","AWI","8-5",2032
"27352",-59.375,44.125,"Anarhichas lupus","CNRM","2-6",2038
"27353",-59.375,44.125,"Anarhichas lupus","CNRM","8-5",2096
"27354",-59.375,44.125,"Anarhichas lupus","GFDL","8-5",2096
"27355",-59.375,44.125,"Anarhichas lupus","HAD","2-6",2030
"27356",-59.375,44.125,"Anarhichas lupus","HAD","8-5",2065
"27357",-59.375,44.125,"Anarhichas lupus","IPSL","2-6",2098
"27358",-59.375,44.125,"Anarhichas lupus","IPSL","8-5",2052
"27359",-59.375,44.125,"Brosme brosme","AWI","2-6",2096
"27360",-59.375,44.125,"Brosme brosme","AWI","8-5",2022
"27361",-59.375,44.125,"Brosme brosme","CNRM","2-6",2019
"27362",-59.375,44.125,"Brosme brosme","CNRM","8-5",2091
"27363",-59.375,44.125,"Brosme brosme","GFDL","8-5",2025
"27364",-59.375,44.125,"Brosme brosme","HAD","2-6",2017
"27365",-59.375,44.125,"Brosme brosme","HAD","8-5",2095
"27366",-59.375,44.125,"Brosme brosme","IPSL","2-6",2046
"27367",-59.375,44.125,"Brosme brosme","IPSL","8-5",2096
"27368",-59.375,44.125,"Calanus finmarchicus","AWI","2-6",2034
"27369",-59.375,44.125,"Calanus finmarchicus","AWI","8-5",2087
"27370",-59.375,44.125,"Calanus finmarchicus","CNRM","2-6",2100
"27371",-59.375,44.125,"Calanus finmarchicus","CNRM","8-5",2058
"27372",-59.375,44.125,"Calanus finmarchicus","GFDL","8-5",2037
"27373",-59.375,44.125,"Calanus finmarchicus","HAD","2-6",2075
"27374",-59.375,44.125,"Calanus finmarchicus","HAD","8-5",2089
"27375",-59.375,44.125,"Calanus finmarchicus","IPSL","2-6",2074
"27376",-59.375,44.125,"Calanus finmarchicus","IPSL","8-5",2073
"27377",-59.375,44.125,"Calanus glacialis","AWI","2-6",2075
"27378",-59.375,44.125,"Calanus glacialis","AWI","8-5",2088
"27379",-59.375,44.125,"Calanus glacialis","CNRM","2-6",2043
"27380",-59.375,44.125,"Calanus glacialis","CNRM","8-5",2018
"27381",-59.375,44.125,"Calanus glacialis","GFDL","8-5",2050
"27382",-59.375,44.125,"Calanus glacialis","HAD","2-6",2100
"27383",-59.375,44.125,"Calanus glacialis","HAD","8-5",2100
"27384",-59.375,44.125,"Calanus glacialis","IPSL","2-6",2053
"27385",-59.375,44.125,"Calanus glacialis","IPSL","8-5",2015
"27386",-59.375,44.125,"Chionoecetes opilio","AWI","2-6",2038
"27387",-59.375,44.125,"Chionoecetes opilio","AWI","8-5",2024
"27388",-59.375,44.125,"Chionoecetes opilio","CNRM","2-6",2088
"27389",-59.375,44.125,"Chionoecetes opilio","CNRM","8-5",2019
"27390",-59.375,44.125,"Chionoecetes opilio","GFDL","8-5",2086
"27391",-59.375,44.125,"Chionoecetes opilio","HAD","2-6",2029
"27392",-59.375,44.125,"Chionoecetes opilio","HAD","8-5",2025
"27393",-59.375,44.125,"Chionoecetes opilio","IPSL","2-6",2034
"27394",-59.375,44.125,"Chionoecetes opilio","IPSL","8-5",2051
"27395",-59.375,44.125,"Eubalaena glacialis","AWI","2-6",2101
"27396",-59.375,44.125,"Eubalaena glacialis","AWI","8-5",2062
"27397",-59.375,44.125,"Eubalaena glacialis","CNRM","2-6",2101
"27398",-59.375,44.125,"Eubalaena glacialis","CNRM","8-5",2086
"27399",-59.375,44.125,"Eubalaena glacialis","GFDL","8-5",2100
"27400",-59.375,44.125,"Eubalaena glacialis","HAD","2-6",2101
"27401",-59.375,44.125,"Eubalaena glacialis","HAD","8-5",2088
"27402",-59.375,44.125,"Eubalaena glacialis","IPSL","2-6",2101
"27403",-59.375,44.125,"Eubalaena glacialis","IPSL","8-5",2101
"27404",-59.375,44.125,"Gadus morhua","AWI","2-6",2078
"27405",-59.375,44.125,"Gadus morhua","AWI","8-5",2094
"27406",-59.375,44.125,"Gadus morhua","CNRM","2-6",2088
"27407",-59.375,44.125,"Gadus morhua","CNRM","8-5",2034
"27408",-59.375,44.125,"Gadus morhua","GFDL","8-5",2098
"27409",-59.375,44.125,"Gadus morhua","HAD","2-6",2047
"27410",-59.375,44.125,"Gadus morhua","HAD","8-5",2085
"27411",-59.375,44.125,"Gadus morhua","IPSL","2-6",2057
"27412",-59.375,44.125,"Gadus morhua","IPSL","8-5",2054
"27413",-59.375,44.125,"Glyptocephalus cynoglossus","AWI","2-6",2100
"27414",-59.375,44.125,"Glyptocephalus cynoglossus","AWI","8-5",2027
"27415",-59.375,44.125,"Glyptocephalus cynoglossus","CNRM","2-6",2027
"27416",-59.375,44.125,"Glyptocephalus cynoglossus","CNRM","8-5",2015
"27417",-59.375,44.125,"Glyptocephalus cynoglossus","GFDL","8-5",2016
"27418",-59.375,44.125,"Glyptocephalus cynoglossus","HAD","2-6",2033
"27419",-59.375,44.125,"Glyptocephalus cynoglossus","HAD","8-5",2056
"27420",-59.375,44.125,"Glyptocephalus cynoglossus","IPSL","2-6",2031
"27421",-59.375,44.125,"Glyptocephalus cynoglossus","IPSL","8-5",2015
"27422",-59.375,44.125,"Hippoglossoides platessoides","AWI","2-6",2099
"27423",-59.375,44.125,"Hippoglossoides platessoides","AWI","8-5",2015
"27424",-59.375,44.125,"Hippoglossoides platessoides","CNRM","2-6",2016
"27425",-59.375,44.125,"Hippoglossoides platessoides","CNRM","8-5",2018
"27426",-59.375,44.125,"Hippoglossoides platessoides","GFDL","8-5",2019
"27427",-59.375,44.125,"Hippoglossoides platessoides","HAD","2-6",2063
"27428",-59.375,44.125,"Hippoglossoides platessoides","HAD","8-5",2062
"27429",-59.375,44.125,"Hippoglossoides platessoides","IPSL","2-6",2062
"27430",-59.375,44.125,"Hippoglossoides platessoides","IPSL","8-5",2100
"27431",-59.375,44.125,"Hippoglossus hippoglossus","AWI","2-6",2047
"27432",-59.375,44.125,"Hippoglossus hippoglossus","AWI","8-5",2041
"27433",-59.375,44.125,"Hippoglossus hippoglossus","CNRM","2-6",2068
"27434",-59.375,44.125,"Hippoglossus hippoglossus","CNRM","8-5",2051
"27435",-59.375,44.125,"Hippoglossus hippoglossus","GFDL","8-5",2089
"27436",-59.375,44.125,"Hippoglossus hippoglossus","HAD","2-6",2019
"27437",-59.375,44.125,"Hippoglossus hippoglossus","HAD","8-5",2082
"27438",-59.375,44.125,"Hippoglossus hippoglossus","IPSL","2-6",2090
"27439",-59.375,44.125,"Hippoglossus hippoglossus","IPSL","8-5",2056
"27440",-59.375,44.125,"Homarus americanus","AWI","2-6",2065
"27441",-59.375,44.125,"Homarus americanus","AWI","8-5",2029
"27442",-59.375,44.125,"Homarus americanus","CNRM","2-6",2101
"27443",-59.375,44.125,"Homarus americanus","CNRM","8-5",2066
"27444",-59.375,44.125,"Homarus americanus","GFDL","8-5",2075
"27445",-59.375,44.125,"Homarus americanus","HAD","2-6",2101
"27446",-59.375,44.125,"Homarus americanus","HAD","8-5",2076
"27447",-59.375,44.125,"Homarus americanus","IPSL","2-6",2101
"27448",-59.375,44.125,"Homarus americanus","IPSL","8-5",2082
"27449",-59.375,44.125,"Illex illecebrosus","AWI","2-6",2021
"27450",-59.375,44.125,"Illex illecebrosus","AWI","8-5",2052
"27451",-59.375,44.125,"Illex illecebrosus","CNRM","2-6",2043
"27452",-59.375,44.125,"Illex illecebrosus","CNRM","8-5",2016
"27453",-59.375,44.125,"Illex illecebrosus","GFDL","8-5",2045
"27454",-59.375,44.125,"Illex illecebrosus","HAD","2-6",2029
"27455",-59.375,44.125,"Illex illecebrosus","HAD","8-5",2029
"27456",-59.375,44.125,"Illex illecebrosus","IPSL","2-6",2015
"27457",-59.375,44.125,"Illex illecebrosus","IPSL","8-5",2027
"27458",-59.375,44.125,"Leucoraja erinacea","AWI","2-6",2015
"27459",-59.375,44.125,"Leucoraja erinacea","AWI","8-5",2026
"27460",-59.375,44.125,"Leucoraja erinacea","CNRM","2-6",2026
"27461",-59.375,44.125,"Leucoraja erinacea","CNRM","8-5",2016
"27462",-59.375,44.125,"Leucoraja erinacea","GFDL","8-5",2015
"27463",-59.375,44.125,"Leucoraja erinacea","HAD","2-6",2023
"27464",-59.375,44.125,"Leucoraja erinacea","HAD","8-5",2027
"27465",-59.375,44.125,"Leucoraja erinacea","IPSL","2-6",2019
"27466",-59.375,44.125,"Leucoraja erinacea","IPSL","8-5",2015
"27467",-59.375,44.125,"Leucoraja ocellata","AWI","2-6",2041
"27468",-59.375,44.125,"Leucoraja ocellata","AWI","8-5",2084
"27469",-59.375,44.125,"Leucoraja ocellata","CNRM","2-6",2100
"27470",-59.375,44.125,"Leucoraja ocellata","CNRM","8-5",2061
"27471",-59.375,44.125,"Leucoraja ocellata","GFDL","8-5",2094
"27472",-59.375,44.125,"Leucoraja ocellata","HAD","2-6",2032
"27473",-59.375,44.125,"Leucoraja ocellata","HAD","8-5",2016
"27474",-59.375,44.125,"Leucoraja ocellata","IPSL","2-6",2034
"27475",-59.375,44.125,"Leucoraja ocellata","IPSL","8-5",2047
"27476",-59.375,44.125,"Lophius americanus","AWI","2-6",2018
"27477",-59.375,44.125,"Lophius americanus","AWI","8-5",2017
"27478",-59.375,44.125,"Lophius americanus","CNRM","2-6",2034
"27479",-59.375,44.125,"Lophius americanus","CNRM","8-5",2035
"27480",-59.375,44.125,"Lophius americanus","GFDL","8-5",2017
"27481",-59.375,44.125,"Lophius americanus","HAD","2-6",2042
"27482",-59.375,44.125,"Lophius americanus","HAD","8-5",2027
"27483",-59.375,44.125,"Lophius americanus","IPSL","2-6",2038
"27484",-59.375,44.125,"Lophius americanus","IPSL","8-5",2035
"27485",-59.375,44.125,"Malacoraja senta","AWI","2-6",2016
"27486",-59.375,44.125,"Malacoraja senta","AWI","8-5",2032
"27487",-59.375,44.125,"Malacoraja senta","CNRM","2-6",2082
"27488",-59.375,44.125,"Malacoraja senta","CNRM","8-5",2054
"27489",-59.375,44.125,"Malacoraja senta","GFDL","8-5",2098
"27490",-59.375,44.125,"Malacoraja senta","HAD","2-6",2060
"27491",-59.375,44.125,"Malacoraja senta","HAD","8-5",2058
"27492",-59.375,44.125,"Malacoraja senta","IPSL","2-6",2067
"27493",-59.375,44.125,"Malacoraja senta","IPSL","8-5",2060
"27494",-59.375,44.125,"Melanogrammus aeglefinus","AWI","2-6",2017
"27495",-59.375,44.125,"Melanogrammus aeglefinus","AWI","8-5",2089
"27496",-59.375,44.125,"Melanogrammus aeglefinus","CNRM","2-6",2026
"27497",-59.375,44.125,"Melanogrammus aeglefinus","CNRM","8-5",2022
"27498",-59.375,44.125,"Melanogrammus aeglefinus","GFDL","8-5",2047
"27499",-59.375,44.125,"Melanogrammus aeglefinus","HAD","2-6",2017
"27500",-59.375,44.125,"Melanogrammus aeglefinus","HAD","8-5",2028
"27501",-59.375,44.125,"Melanogrammus aeglefinus","IPSL","2-6",2085
"27502",-59.375,44.125,"Melanogrammus aeglefinus","IPSL","8-5",2079
"27503",-59.375,44.125,"Pollachius virens","AWI","2-6",2100
"27504",-59.375,44.125,"Pollachius virens","AWI","8-5",2068
"27505",-59.375,44.125,"Pollachius virens","CNRM","2-6",2068
"27506",-59.375,44.125,"Pollachius virens","CNRM","8-5",2037
"27507",-59.375,44.125,"Pollachius virens","GFDL","8-5",2015
"27508",-59.375,44.125,"Pollachius virens","HAD","2-6",2026
"27509",-59.375,44.125,"Pollachius virens","HAD","8-5",2088
"27510",-59.375,44.125,"Pollachius virens","IPSL","2-6",2087
"27511",-59.375,44.125,"Pollachius virens","IPSL","8-5",2049
"27512",-59.375,44.125,"Squalus acanthias","AWI","2-6",2031
"27513",-59.375,44.125,"Squalus acanthias","AWI","8-5",2015
"27514",-59.375,44.125,"Squalus acanthias","CNRM","2-6",2052
"27515",-59.375,44.125,"Squalus acanthias","CNRM","8-5",2048
"27516",-59.375,44.125,"Squalus acanthias","GFDL","8-5",2040
"27517",-59.375,44.125,"Squalus acanthias","HAD","2-6",2047
"27518",-59.375,44.125,"Squalus acanthias","HAD","8-5",2039
"27519",-59.375,44.125,"Squalus acanthias","IPSL","2-6",2066
"27520",-59.375,44.125,"Squalus acanthias","IPSL","8-5",2047
"27521",-59.375,44.125,"Urophycis tenuis","AWI","2-6",2089
"27522",-59.375,44.125,"Urophycis tenuis","AWI","8-5",2067
"27523",-59.375,44.125,"Urophycis tenuis","CNRM","2-6",2093
"27524",-59.375,44.125,"Urophycis tenuis","CNRM","8-5",2024
"27525",-59.375,44.125,"Urophycis tenuis","GFDL","8-5",2016
"27526",-59.375,44.125,"Urophycis tenuis","HAD","2-6",2032
"27527",-59.375,44.125,"Urophycis tenuis","HAD","8-5",2085
"27528",-59.375,44.125,"Urophycis tenuis","IPSL","2-6",2097
"27529",-59.375,44.125,"Urophycis tenuis","IPSL","8-5",2026
"27530",-59.375,45.875,"Amblyraja radiata","AWI","2-6",2015
"27531",-59.375,45.875,"Amblyraja radiata","AWI","8-5",2034
"27532",-59.375,45.875,"Amblyraja radiata","CNRM","2-6",2015
"27533",-59.375,45.875,"Amblyraja radiata","CNRM","8-5",2081
"27534",-59.375,45.875,"Amblyraja radiata","GFDL","8-5",2015
"27535",-59.375,45.875,"Amblyraja radiata","HAD","2-6",2015
"27536",-59.375,45.875,"Amblyraja radiata","HAD","8-5",2067
"27537",-59.375,45.875,"Amblyraja radiata","IPSL","2-6",2015
"27538",-59.375,45.875,"Amblyraja radiata","IPSL","8-5",2015
"27539",-59.375,45.875,"Anarhichas lupus","AWI","2-6",2040
"27540",-59.375,45.875,"Anarhichas lupus","AWI","8-5",2061
"27541",-59.375,45.875,"Anarhichas lupus","CNRM","2-6",2021
"27542",-59.375,45.875,"Anarhichas lupus","CNRM","8-5",2082
"27543",-59.375,45.875,"Anarhichas lupus","GFDL","8-5",2054
"27544",-59.375,45.875,"Anarhichas lupus","HAD","2-6",2095
"27545",-59.375,45.875,"Anarhichas lupus","HAD","8-5",2068
"27546",-59.375,45.875,"Anarhichas lupus","IPSL","2-6",2089
"27547",-59.375,45.875,"Anarhichas lupus","IPSL","8-5",2038
"27548",-59.375,45.875,"Calanus finmarchicus","AWI","2-6",2061
"27549",-59.375,45.875,"Calanus finmarchicus","AWI","8-5",2071
"27550",-59.375,45.875,"Calanus finmarchicus","CNRM","2-6",2073
"27551",-59.375,45.875,"Calanus finmarchicus","CNRM","8-5",2095
"27552",-59.375,45.875,"Calanus finmarchicus","GFDL","8-5",2050
"27553",-59.375,45.875,"Calanus finmarchicus","HAD","2-6",2020
"27554",-59.375,45.875,"Calanus finmarchicus","HAD","8-5",2069
"27555",-59.375,45.875,"Calanus finmarchicus","IPSL","2-6",2099
"27556",-59.375,45.875,"Calanus finmarchicus","IPSL","8-5",2068
"27557",-59.375,45.875,"Calanus glacialis","AWI","2-6",2075
"27558",-59.375,45.875,"Calanus glacialis","AWI","8-5",2089
"27559",-59.375,45.875,"Calanus glacialis","CNRM","2-6",2017
"27560",-59.375,45.875,"Calanus glacialis","CNRM","8-5",2100
"27561",-59.375,45.875,"Calanus glacialis","GFDL","8-5",2055
"27562",-59.375,45.875,"Calanus glacialis","HAD","2-6",2087
"27563",-59.375,45.875,"Calanus glacialis","HAD","8-5",2099
"27564",-59.375,45.875,"Calanus glacialis","IPSL","2-6",2035
"27565",-59.375,45.875,"Calanus glacialis","IPSL","8-5",2094
"27566",-59.375,45.875,"Cetorhinus maximus","AWI","2-6",2101
"27567",-59.375,45.875,"Cetorhinus maximus","AWI","8-5",2049
"27568",-59.375,45.875,"Cetorhinus maximus","CNRM","2-6",2101
"27569",-59.375,45.875,"Cetorhinus maximus","CNRM","8-5",2072
"27570",-59.375,45.875,"Cetorhinus maximus","GFDL","8-5",2067
"27571",-59.375,45.875,"Cetorhinus maximus","HAD","2-6",2101
"27572",-59.375,45.875,"Cetorhinus maximus","HAD","8-5",2088
"27573",-59.375,45.875,"Cetorhinus maximus","IPSL","2-6",2101
"27574",-59.375,45.875,"Cetorhinus maximus","IPSL","8-5",2090
"27575",-59.375,45.875,"Chionoecetes opilio","AWI","2-6",2094
"27576",-59.375,45.875,"Chionoecetes opilio","AWI","8-5",2100
"27577",-59.375,45.875,"Chionoecetes opilio","CNRM","2-6",2015
"27578",-59.375,45.875,"Chionoecetes opilio","CNRM","8-5",2015
"27579",-59.375,45.875,"Chionoecetes opilio","GFDL","8-5",2020
"27580",-59.375,45.875,"Chionoecetes opilio","HAD","2-6",2095
"27581",-59.375,45.875,"Chionoecetes opilio","HAD","8-5",2100
"27582",-59.375,45.875,"Chionoecetes opilio","IPSL","2-6",2021
"27583",-59.375,45.875,"Chionoecetes opilio","IPSL","8-5",2099
"27584",-59.375,45.875,"Eubalaena glacialis","AWI","2-6",2101
"27585",-59.375,45.875,"Eubalaena glacialis","AWI","8-5",2101
"27586",-59.375,45.875,"Eubalaena glacialis","CNRM","2-6",2101
"27587",-59.375,45.875,"Eubalaena glacialis","CNRM","8-5",2101
"27588",-59.375,45.875,"Eubalaena glacialis","GFDL","8-5",2084
"27589",-59.375,45.875,"Eubalaena glacialis","HAD","2-6",2101
"27590",-59.375,45.875,"Eubalaena glacialis","HAD","8-5",2101
"27591",-59.375,45.875,"Eubalaena glacialis","IPSL","2-6",2101
"27592",-59.375,45.875,"Eubalaena glacialis","IPSL","8-5",2101
"27593",-59.375,45.875,"Gadus morhua","AWI","2-6",2020
"27594",-59.375,45.875,"Gadus morhua","AWI","8-5",2065
"27595",-59.375,45.875,"Gadus morhua","CNRM","2-6",2069
"27596",-59.375,45.875,"Gadus morhua","CNRM","8-5",2054
"27597",-59.375,45.875,"Gadus morhua","GFDL","8-5",2067
"27598",-59.375,45.875,"Gadus morhua","HAD","2-6",2098
"27599",-59.375,45.875,"Gadus morhua","HAD","8-5",2040
"27600",-59.375,45.875,"Gadus morhua","IPSL","2-6",2045
"27601",-59.375,45.875,"Gadus morhua","IPSL","8-5",2069
"27602",-59.375,45.875,"Glyptocephalus cynoglossus","AWI","2-6",2024
"27603",-59.375,45.875,"Glyptocephalus cynoglossus","AWI","8-5",2015
"27604",-59.375,45.875,"Glyptocephalus cynoglossus","CNRM","2-6",2099
"27605",-59.375,45.875,"Glyptocephalus cynoglossus","CNRM","8-5",2100
"27606",-59.375,45.875,"Glyptocephalus cynoglossus","GFDL","8-5",2022
"27607",-59.375,45.875,"Glyptocephalus cynoglossus","HAD","2-6",2025
"27608",-59.375,45.875,"Glyptocephalus cynoglossus","HAD","8-5",2100
"27609",-59.375,45.875,"Glyptocephalus cynoglossus","IPSL","2-6",2023
"27610",-59.375,45.875,"Glyptocephalus cynoglossus","IPSL","8-5",2098
"27611",-59.375,45.875,"Hippoglossoides platessoides","AWI","2-6",2026
"27612",-59.375,45.875,"Hippoglossoides platessoides","AWI","8-5",2029
"27613",-59.375,45.875,"Hippoglossoides platessoides","CNRM","2-6",2018
"27614",-59.375,45.875,"Hippoglossoides platessoides","CNRM","8-5",2062
"27615",-59.375,45.875,"Hippoglossoides platessoides","GFDL","8-5",2096
"27616",-59.375,45.875,"Hippoglossoides platessoides","HAD","2-6",2097
"27617",-59.375,45.875,"Hippoglossoides platessoides","HAD","8-5",2063
"27618",-59.375,45.875,"Hippoglossoides platessoides","IPSL","2-6",2086
"27619",-59.375,45.875,"Hippoglossoides platessoides","IPSL","8-5",2076
"27620",-59.375,45.875,"Hippoglossus hippoglossus","AWI","2-6",2021
"27621",-59.375,45.875,"Hippoglossus hippoglossus","AWI","8-5",2035
"27622",-59.375,45.875,"Hippoglossus hippoglossus","CNRM","2-6",2087
"27623",-59.375,45.875,"Hippoglossus hippoglossus","CNRM","8-5",2047
"27624",-59.375,45.875,"Hippoglossus hippoglossus","GFDL","8-5",2058
"27625",-59.375,45.875,"Hippoglossus hippoglossus","HAD","2-6",2095
"27626",-59.375,45.875,"Hippoglossus hippoglossus","HAD","8-5",2064
"27627",-59.375,45.875,"Hippoglossus hippoglossus","IPSL","2-6",2042
"27628",-59.375,45.875,"Hippoglossus hippoglossus","IPSL","8-5",2067
"27629",-59.375,45.875,"Homarus americanus","AWI","2-6",2101
"27630",-59.375,45.875,"Homarus americanus","AWI","8-5",2093
"27631",-59.375,45.875,"Homarus americanus","CNRM","2-6",2101
"27632",-59.375,45.875,"Homarus americanus","CNRM","8-5",2077
"27633",-59.375,45.875,"Homarus americanus","GFDL","8-5",2077
"27634",-59.375,45.875,"Homarus americanus","HAD","2-6",2101
"27635",-59.375,45.875,"Homarus americanus","HAD","8-5",2078
"27636",-59.375,45.875,"Homarus americanus","IPSL","2-6",2101
"27637",-59.375,45.875,"Homarus americanus","IPSL","8-5",2083
"27638",-59.375,45.875,"Illex illecebrosus","AWI","2-6",2028
"27639",-59.375,45.875,"Illex illecebrosus","AWI","8-5",2034
"27640",-59.375,45.875,"Illex illecebrosus","CNRM","2-6",2019
"27641",-59.375,45.875,"Illex illecebrosus","CNRM","8-5",2035
"27642",-59.375,45.875,"Illex illecebrosus","GFDL","8-5",2019
"27643",-59.375,45.875,"Illex illecebrosus","HAD","2-6",2045
"27644",-59.375,45.875,"Illex illecebrosus","HAD","8-5",2033
"27645",-59.375,45.875,"Illex illecebrosus","IPSL","2-6",2038
"27646",-59.375,45.875,"Illex illecebrosus","IPSL","8-5",2047
"27647",-59.375,45.875,"Leucoraja ocellata","AWI","2-6",2021
"27648",-59.375,45.875,"Leucoraja ocellata","AWI","8-5",2098
"27649",-59.375,45.875,"Leucoraja ocellata","CNRM","2-6",2015
"27650",-59.375,45.875,"Leucoraja ocellata","CNRM","8-5",2026
"27651",-59.375,45.875,"Leucoraja ocellata","GFDL","8-5",2033
"27652",-59.375,45.875,"Leucoraja ocellata","HAD","2-6",2020
"27653",-59.375,45.875,"Leucoraja ocellata","HAD","8-5",2023
"27654",-59.375,45.875,"Leucoraja ocellata","IPSL","2-6",2045
"27655",-59.375,45.875,"Leucoraja ocellata","IPSL","8-5",2016
"27656",-59.375,45.875,"Lophius americanus","AWI","2-6",2025
"27657",-59.375,45.875,"Lophius americanus","AWI","8-5",2042
"27658",-59.375,45.875,"Lophius americanus","CNRM","2-6",2027
"27659",-59.375,45.875,"Lophius americanus","CNRM","8-5",2038
"27660",-59.375,45.875,"Lophius americanus","GFDL","8-5",2020
"27661",-59.375,45.875,"Lophius americanus","HAD","2-6",2048
"27662",-59.375,45.875,"Lophius americanus","HAD","8-5",2027
"27663",-59.375,45.875,"Lophius americanus","IPSL","2-6",2019
"27664",-59.375,45.875,"Lophius americanus","IPSL","8-5",2036
"27665",-59.375,45.875,"Malacoraja senta","AWI","2-6",2025
"27666",-59.375,45.875,"Malacoraja senta","AWI","8-5",2096
"27667",-59.375,45.875,"Malacoraja senta","CNRM","2-6",2086
"27668",-59.375,45.875,"Malacoraja senta","CNRM","8-5",2022
"27669",-59.375,45.875,"Malacoraja senta","GFDL","8-5",2071
"27670",-59.375,45.875,"Malacoraja senta","HAD","2-6",2034
"27671",-59.375,45.875,"Malacoraja senta","HAD","8-5",2028
"27672",-59.375,45.875,"Malacoraja senta","IPSL","2-6",2030
"27673",-59.375,45.875,"Malacoraja senta","IPSL","8-5",2031
"27674",-59.375,45.875,"Melanogrammus aeglefinus","AWI","2-6",2076
"27675",-59.375,45.875,"Melanogrammus aeglefinus","AWI","8-5",2083
"27676",-59.375,45.875,"Melanogrammus aeglefinus","CNRM","2-6",2100
"27677",-59.375,45.875,"Melanogrammus aeglefinus","CNRM","8-5",2044
"27678",-59.375,45.875,"Melanogrammus aeglefinus","GFDL","8-5",2017
"27679",-59.375,45.875,"Melanogrammus aeglefinus","HAD","2-6",2078
"27680",-59.375,45.875,"Melanogrammus aeglefinus","HAD","8-5",2018
"27681",-59.375,45.875,"Melanogrammus aeglefinus","IPSL","2-6",2062
"27682",-59.375,45.875,"Melanogrammus aeglefinus","IPSL","8-5",2061
"27683",-59.375,45.875,"Pandalus borealis","AWI","2-6",2016
"27684",-59.375,45.875,"Pandalus borealis","AWI","8-5",2057
"27685",-59.375,45.875,"Pandalus borealis","CNRM","2-6",2038
"27686",-59.375,45.875,"Pandalus borealis","CNRM","8-5",2062
"27687",-59.375,45.875,"Pandalus borealis","GFDL","8-5",2077
"27688",-59.375,45.875,"Pandalus borealis","HAD","2-6",2100
"27689",-59.375,45.875,"Pandalus borealis","HAD","8-5",2100
"27690",-59.375,45.875,"Pandalus borealis","IPSL","2-6",2097
"27691",-59.375,45.875,"Pandalus borealis","IPSL","8-5",2032
"27692",-59.375,45.875,"Pollachius virens","AWI","2-6",2053
"27693",-59.375,45.875,"Pollachius virens","AWI","8-5",2068
"27694",-59.375,45.875,"Pollachius virens","CNRM","2-6",2091
"27695",-59.375,45.875,"Pollachius virens","CNRM","8-5",2021
"27696",-59.375,45.875,"Pollachius virens","GFDL","8-5",2038
"27697",-59.375,45.875,"Pollachius virens","HAD","2-6",2095
"27698",-59.375,45.875,"Pollachius virens","HAD","8-5",2026
"27699",-59.375,45.875,"Pollachius virens","IPSL","2-6",2026
"27700",-59.375,45.875,"Pollachius virens","IPSL","8-5",2096
"27701",-59.375,45.875,"Squalus acanthias","AWI","2-6",2073
"27702",-59.375,45.875,"Squalus acanthias","AWI","8-5",2019
"27703",-59.375,45.875,"Squalus acanthias","CNRM","2-6",2052
"27704",-59.375,45.875,"Squalus acanthias","CNRM","8-5",2051
"27705",-59.375,45.875,"Squalus acanthias","GFDL","8-5",2034
"27706",-59.375,45.875,"Squalus acanthias","HAD","2-6",2083
"27707",-59.375,45.875,"Squalus acanthias","HAD","8-5",2055
"27708",-59.375,45.875,"Squalus acanthias","IPSL","2-6",2101
"27709",-59.375,45.875,"Squalus acanthias","IPSL","8-5",2061
"27710",-59.375,45.875,"Urophycis tenuis","AWI","2-6",2036
"27711",-59.375,45.875,"Urophycis tenuis","AWI","8-5",2043
"27712",-59.375,45.875,"Urophycis tenuis","CNRM","2-6",2089
"27713",-59.375,45.875,"Urophycis tenuis","CNRM","8-5",2028
"27714",-59.375,45.875,"Urophycis tenuis","GFDL","8-5",2087
"27715",-59.375,45.875,"Urophycis tenuis","HAD","2-6",2020
"27716",-59.375,45.875,"Urophycis tenuis","HAD","8-5",2023
"27717",-59.375,45.875,"Urophycis tenuis","IPSL","2-6",2089
"27718",-59.375,45.875,"Urophycis tenuis","IPSL","8-5",2091
"27719",-59.375,46.125,"Amblyraja radiata","AWI","2-6",2015
"27720",-59.375,46.125,"Amblyraja radiata","AWI","8-5",2074
"27721",-59.375,46.125,"Amblyraja radiata","CNRM","2-6",2015
"27722",-59.375,46.125,"Amblyraja radiata","CNRM","8-5",2071
"27723",-59.375,46.125,"Amblyraja radiata","GFDL","8-5",2015
"27724",-59.375,46.125,"Amblyraja radiata","HAD","2-6",2087
"27725",-59.375,46.125,"Amblyraja radiata","HAD","8-5",2015
"27726",-59.375,46.125,"Amblyraja radiata","IPSL","2-6",2015
"27727",-59.375,46.125,"Amblyraja radiata","IPSL","8-5",2028
"27728",-59.375,46.125,"Anarhichas lupus","AWI","2-6",2089
"27729",-59.375,46.125,"Anarhichas lupus","AWI","8-5",2037
"27730",-59.375,46.125,"Anarhichas lupus","CNRM","2-6",2098
"27731",-59.375,46.125,"Anarhichas lupus","CNRM","8-5",2042
"27732",-59.375,46.125,"Anarhichas lupus","GFDL","8-5",2016
